model,prompt_level,story_id,user_story,defect_count,defects
ministral,3,164,"As a user who does not have or want Instagram, I want to the option to log in using an alternative method, so that I can access the Threads app without needing an Instagram account.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a user who does not have [* or *] want Instagram, I want to the option to log in using an alternative method, so that I can access the Threads app without needing an Instagram account.'}]"
ministral,3,165,"As a user who is currently using Instagram, I want to the Instagram app to be free from bugs and issues so that I can have a seamless and enjoyable experience.",0,[]
ministral,3,166,"As a user of the Threads app, I want to the app to scroll at a faster and smoother pace, so that I can navigate through conversations and updates more efficiently, regardless of the devices refresh rate.",0,[]
ministral,3,167,"As a user of the Threads app, I want to the app to fix interface glitches, such as layers of interface going over one another, so that I can have a smooth and uninterrupted user experience.",0,[]
ministral,3,168,"As a user, I want to the app to seamlessly sync with other Meta apps like Instagram and Facebook, so that I can maintain a consistent experience across all my social media interactions.",0,[]
ministral,3,169,"As a Threads app user, I want to see the text bar above the keyboard when typing, so that I can easily read and edit my messages in real-time without being obstructed by the keyboard.",0,[]
ministral,3,170,"As a user, I want to the app to improve the scrolling speed to match my swipe speed, so that I can navigate through conversations more efficiently and enjoy a smoother user experience.",0,[]
ministral,3,171,"As a Threads app user, I want to see continuous improvements in the apps features and performance, so that the app becomes even more useful and enjoyable.",0,[]
ministral,3,172,"As a casual social media user, I want to the text size to be adjustable when viewing a single thread, so that I can comfortably read the text without straining my eyes.",0,[]
ministral,3,173,"As a user, I want to be able to edit the text in a conversation, so that I can correct any mistakes or update my message without having to delete and re-send it.",0,[]
ministral,3,174,"As an app user, I want to see only posts from people I follow in my feed, so that my feed is more relevant and personalized.",0,[]
ministral,3,175,"As a new user from India, I want to the Threads app to feel smooth and intuitive, so that I feel like it has been around for a while despite being new.",0,[]
ministral,3,176,"As a user, I want to be able to tag or use hashtags in my threads, so that my threads can be easily discovered and increase their visibility, even if I am not a well-known user",0,[]
ministral,3,177,"As a user who already uses Twitter, I want to the option to integrate my Twitter account with Threads, so that I can access my Twitter timeline and conversations directly within the Threads app without needing to switch between apps.",0,[]
ministral,3,178,"As a social media user, I want to the Threads app to allow me to connect with friends and family in real-time, so that I can foster deeper, more meaningful conversations and relationships.",0,[]
ministral,3,179,"As an app user, I want to be able to like a post by double-tapping, so that I can quickly and easily express my appreciation for the content without navigating through menus or additional steps.",0,[]
ministral,3,180,"As a photography enthusiast, I want to the ability to manually crop and save my pictures before sharing, so that I can control the composition and presentation of my images in the Threads app.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a photography enthusiast, I want to the ability to manually crop [* and *] save my pictures before sharing, so that I can control the composition and presentation of my images in the Threads app.'}]"
ministral,3,181,"As an app user, I want to send direct messages, so that I can communicate privately with other users.",0,[]
ministral,3,182,"As a touch-based user, I want to the app to scroll smoothly and predictably, so that I can easily navigate through content without encountering unexpected behavior.",0,[]
